-12.500100135803223 -12.500100135803223 -0.0018139999592676759 
-11.500100135803223 -12.500100135803223 -0.0018139999592676759 
-10.500100135803223 -12.500100135803223 -0.0018139999592676759 
-9.5001096725463867 -12.500100135803223 -0.0018139999592676759 
-8.5001096725463867 -12.500100135803223 -0.0018139999592676759 
-7.5001101493835449 -12.500100135803223 -0.0018139999592676759 
-6.5001101493835449 -12.500100135803223 -0.0018139999592676759 
-5.5001101493835449 -12.500100135803223 -0.0018139999592676759 
-4.5001101493835449 -12.500100135803223 -0.0018139999592676759 
-3.5001099109649658 -12.500100135803223 -0.0018139999592676759 
-2.5001099109649658 -12.500100135803223 -0.0018139999592676759 
-1.5001100301742554 -12.500100135803223 -0.0018139999592676759 
-0.50011301040649414 -12.500100135803223 -0.0018139999592676759 
0.49988698959350586 -12.500100135803223 -0.0018139999592676759 
1.4998899698257446 -12.500100135803223 -0.0018139999592676759 
2.4998900890350342 -12.500100135803223 -0.0018139999592676759 
3.4998900890350342 -12.500100135803223 -0.0018139999592676759 
4.4998898506164551 -12.500100135803223 -0.0018139999592676759 
5.4998898506164551 -12.500100135803223 -0.0018139999592676759 
6.4998898506164551 -12.500100135803223 -0.0018139999592676759 
7.4998898506164551 -12.500100135803223 -0.0018139999592676759 
8.4998903274536133 -12.500100135803223 -0.0018139999592676759 
9.4998903274536133 -12.500100135803223 -0.0018139999592676759 
10.499899864196777 -12.500100135803223 -0.0018139999592676759 
11.499899864196777 -12.500100135803223 -0.0018139999592676759 
12.499899864196777 -12.500100135803223 -0.0018139999592676759 
-12.500100135803223 -11.500100135803223 -0.0018139999592676759 
-11.500100135803223 -11.500100135803223 -0.0018139999592676759 
-10.500100135803223 -11.500100135803223 -0.0018139999592676759 
-9.5001096725463867 -11.500100135803223 -0.0018139999592676759 
-8.5001096725463867 -11.500100135803223 -0.0018139999592676759 
-7.5001101493835449 -11.500100135803223 -0.0018139999592676759 
-6.5001101493835449 -11.500100135803223 -0.0018139999592676759 
-5.5001101493835449 -11.500100135803223 -0.0018139999592676759 
-4.5001101493835449 -11.500100135803223 -0.0018139999592676759 
-3.5001099109649658 -11.500100135803223 -0.0018139999592676759 
-2.5001099109649658 -11.500100135803223 -0.0018139999592676759 
-1.5001100301742554 -11.500100135803223 -0.0018139999592676759 
-0.50011301040649414 -11.500100135803223 -0.0018139999592676759 
0.49988698959350586 -11.500100135803223 -0.0018139999592676759 
1.4998899698257446 -11.500100135803223 -0.0018139999592676759 
2.4998900890350342 -11.500100135803223 -0.0018139999592676759 
3.4998900890350342 -11.500100135803223 -0.0018139999592676759 
4.4998898506164551 -11.500100135803223 -0.0018139999592676759 
5.4998898506164551 -11.500100135803223 -0.0018139999592676759 
6.4998898506164551 -11.500100135803223 -0.0018139999592676759 
7.4998898506164551 -11.500100135803223 -0.0018139999592676759 
8.4998903274536133 -11.500100135803223 -0.0018139999592676759 
9.4998903274536133 -11.500100135803223 -0.0018139999592676759 
10.499899864196777 -11.500100135803223 -0.0018139999592676759 
11.499899864196777 -11.500100135803223 -0.0018139999592676759 
12.499899864196777 -11.500100135803223 -0.0018139999592676759 
-12.500100135803223 -10.500100135803223 -0.0018139999592676759 
-11.500100135803223 -10.500100135803223 -0.0018139999592676759 
-10.500100135803223 -10.500100135803223 -0.0018139999592676759 
-9.5001096725463867 -10.500100135803223 -0.0018139999592676759 
-8.5001096725463867 -10.500100135803223 -0.0018139999592676759 
-7.5001101493835449 -10.500100135803223 -0.0018139999592676759 
-6.5001101493835449 -10.500100135803223 -0.0018139999592676759 
-5.5001101493835449 -10.500100135803223 -0.0018139999592676759 
-4.5001101493835449 -10.500100135803223 -0.0018139999592676759 
-3.5001099109649658 -10.500100135803223 -0.0018139999592676759 
-2.5001099109649658 -10.500100135803223 -0.0018139999592676759 
-1.5001100301742554 -10.500100135803223 -0.0018139999592676759 
-0.50011301040649414 -10.500100135803223 -0.0018139999592676759 
0.49988698959350586 -10.500100135803223 -0.0018139999592676759 
1.4998899698257446 -10.500100135803223 -0.0018139999592676759 
2.4998900890350342 -10.500100135803223 -0.0018139999592676759 
3.4998900890350342 -10.500100135803223 -0.0018139999592676759 
4.4998898506164551 -10.500100135803223 -0.0018139999592676759 
5.4998898506164551 -10.500100135803223 -0.0018139999592676759 
6.4998898506164551 -10.500100135803223 -0.0018139999592676759 
7.4998898506164551 -10.500100135803223 -0.0018139999592676759 
8.4998903274536133 -10.500100135803223 -0.0018139999592676759 
9.4998903274536133 -10.500100135803223 -0.0018139999592676759 
10.499899864196777 -10.500100135803223 -0.0018139999592676759 
11.499899864196777 -10.500100135803223 -0.0018139999592676759 
12.499899864196777 -10.500100135803223 -0.0018139999592676759 
-12.500100135803223 -9.5000696182250977 -0.0018139999592676759 
-11.500100135803223 -9.5000696182250977 -0.0018139999592676759 
-10.500100135803223 -9.5000696182250977 -0.0018139999592676759 
-9.5001096725463867 -9.5000696182250977 -0.0018139999592676759 
-8.5001096725463867 -9.5000696182250977 -0.0018139999592676759 
-7.5001101493835449 -9.5000696182250977 -0.0018139999592676759 
-6.5001101493835449 -9.5000696182250977 -0.0018139999592676759 
-5.5001101493835449 -9.5000696182250977 -0.0018139999592676759 
-4.5001101493835449 -9.5000696182250977 -0.0018139999592676759 
-3.5001099109649658 -9.5000696182250977 -0.0018139999592676759 
-2.5001099109649658 -9.5000696182250977 -0.0018139999592676759 
-1.5001100301742554 -9.5000696182250977 -0.0018139999592676759 
-0.50011301040649414 -9.5000696182250977 -0.0018139999592676759 
0.49988698959350586 -9.5000696182250977 -0.0018139999592676759 
1.4998899698257446 -9.5000696182250977 -0.0018139999592676759 
2.4998900890350342 -9.5000696182250977 -0.0018139999592676759 
